Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
25,3,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25,2,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
26,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
27,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,12,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
40,15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50,12,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
40,17,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
25,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
21,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
22,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
38,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,8,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
22,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
50,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,12,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,7,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
43,11,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
29,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,7,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
26,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
37,9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
43,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
42,4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
21,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
44,18,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
31,4,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
22,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
43,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
41,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
25,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34,13,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
38,18,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
30,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
40,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
24,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
42,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,20,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
31,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
44,14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
21,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
21,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
41,21,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
24,3,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
41,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
33,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
31,9,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
40,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,13,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
44,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
21,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
31,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,8,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,3,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
36,11,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
23,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
46,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34,14,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
